ws,wd,freq_val
2.2,234.99998,6.145526057030482e-05
2.2,240.00002,7.374631268436578e-05
2.2,245.0,6.555227794165847e-05
2.2,250.0,8.603736479842674e-05
2.2,255.0,8.194034742707309e-05
2.2,260.0,0.00010242543428384136
2.2,265.0,9.832841691248771e-05
2.2,270.0,7.784333005571944e-05
2.2,275.0,0.00013110455588331694
2.2,280.0,9.423139954113405e-05
2.2,285.0,0.00013929859062602426
2.2,290.0,0.00011061946902654867
2.2,295.0,9.01343821697804e-05
2.2,300.0,0.0001352015732546706
2.2,305.0,8.603736479842674e-05
2.2,310.0,0.00013929859062602426
2.2,315.0,0.00010652245165519502
2.2,320.0,7.784333005571944e-05
2.2,325.0,9.423139954113405e-05
2.2,330.0,4.0970173713536546e-05
2.2,335.0,5.326122582759751e-05
2.2,340.0,6.964929531301213e-05
2.2,345.0,4.0970173713536546e-05
2.2,350.0,7.374631268436578e-05
2.2,355.0,5.326122582759751e-05
2.3,0.0,5.7358243198951167e-05
2.3,5.0,4.9164208456243856e-05
2.3,10.0,4.50671910848902e-05
2.3,15.000001,5.326122582759751e-05
2.3,20.0,3.2776138970829235e-05
2.3,25.0,4.0970173713536546e-05
2.3,30.000002,4.0970173713536546e-05
2.3,35.0,5.7358243198951167e-05
2.3,40.0,6.555227794165847e-05
2.3,45.0,7.784333005571944e-05
2.3,50.0,4.0970173713536546e-05
2.3,55.0,8.194034742707309e-05
2.3,60.000004,8.194034742707309e-05
2.3,65.0,9.01343821697804e-05
2.3,70.0,0.00011881350376925598
2.3,75.0,8.194034742707309e-05
2.3,80.0,9.832841691248771e-05
2.3,85.0,8.603736479842674e-05
2.3,90.0,0.00010242543428384136
2.3,95.0,0.0001270075385119633
2.3,100.0,0.0001270075385119633
2.3,104.99999,7.374631268436578e-05
2.3,110.0,8.194034742707309e-05
2.3,115.0,0.00010242543428384136
2.3,120.00001,7.374631268436578e-05
2.3,125.0,4.0970173713536546e-05
2.3,130.0,5.326122582759751e-05
2.3,135.0,7.374631268436578e-05
2.3,140.0,4.50671910848902e-05
2.3,145.0,5.326122582759751e-05
2.3,150.0,0.00010242543428384136
2.3,155.0,0.00011061946902654867
2.3,160.0,5.7358243198951167e-05
2.3,165.0,6.555227794165847e-05
2.3,170.0,9.01343821697804e-05
2.3,175.0,7.374631268436578e-05
2.3,180.0,6.555227794165847e-05
2.3,185.0,4.9164208456243856e-05
2.3,190.0,0.00011061946902654867
2.3,195.0,8.194034742707309e-05
2.3,200.0,0.00011061946902654867
2.3,205.0,6.555227794165847e-05
2.3,209.99998,4.9164208456243856e-05
2.3,215.00002,9.832841691248771e-05
2.3,220.0,8.603736479842674e-05
2.3,225.0,7.374631268436578e-05
2.3,230.0,0.00012291052114060964
2.3,234.99998,7.784333005571944e-05
2.3,240.00002,8.194034742707309e-05
2.3,245.0,5.326122582759751e-05
2.3,250.0,9.832841691248771e-05
2.3,255.0,4.9164208456243856e-05
2.3,260.0,7.374631268436578e-05
2.3,265.0,0.00011061946902654867
2.3,270.0,9.01343821697804e-05
2.3,275.0,8.194034742707309e-05
2.3,280.0,0.00010652245165519502
2.3,285.0,9.832841691248771e-05
2.3,290.0,0.00013110455588331694
2.3,295.0,0.00010242543428384136
2.3,300.0,9.423139954113405e-05
2.3,305.0,0.00016797771222549983
2.3,310.0,0.00010242543428384136
2.3,315.0,0.0001352015732546706
2.3,320.0,8.194034742707309e-05
2.3,325.0,7.784333005571944e-05
2.3,330.0,7.374631268436578e-05
2.3,335.0,4.50671910848902e-05
2.3,340.0,8.194034742707309e-05
2.3,345.0,5.7358243198951167e-05
2.3,350.0,3.687315634218289e-05
2.3,355.0,4.50671910848902e-05
2.4,0.0,5.326122582759751e-05
2.4,5.0,4.9164208456243856e-05
2.4,10.0,5.7358243198951167e-05
2.4,15.000001,5.7358243198951167e-05
2.4,20.0,2.4582104228121928e-05
2.4,25.0,6.555227794165847e-05
2.4,30.000002,4.9164208456243856e-05
2.4,35.0,5.326122582759751e-05
2.4,40.0,5.326122582759751e-05
2.4,45.0,8.603736479842674e-05
2.4,50.0,7.374631268436578e-05
2.4,55.0,9.423139954113405e-05
2.4,60.000004,7.784333005571944e-05
2.4,65.0,0.00010242543428384136
2.4,70.0,0.00011061946902654867
2.4,75.0,0.00010652245165519502
2.4,80.0,0.00011061946902654867
2.4,85.0,0.00010242543428384136
2.4,90.0,9.423139954113405e-05
2.4,95.0,7.784333005571944e-05
2.4,100.0,9.423139954113405e-05
2.4,104.99999,0.00010242543428384136
2.4,110.0,9.01343821697804e-05
2.4,115.0,0.00010652245165519502
2.4,120.00001,6.555227794165847e-05
2.4,125.0,6.964929531301213e-05
2.4,130.0,9.832841691248771e-05
2.4,135.0,9.832841691248771e-05
2.4,140.0,6.145526057030482e-05
2.4,145.0,6.145526057030482e-05
2.4,150.0,6.964929531301213e-05
2.4,155.0,5.326122582759751e-05
2.4,160.0,7.374631268436578e-05
2.4,165.0,6.964929531301213e-05
2.4,170.0,6.555227794165847e-05
2.4,175.0,6.964929531301213e-05
2.4,180.0,9.423139954113405e-05
2.4,185.0,8.603736479842674e-05
2.4,190.0,9.423139954113405e-05
2.4,195.0,0.00010242543428384136
2.4,200.0,8.603736479842674e-05
2.4,205.0,8.194034742707309e-05
2.4,209.99998,0.00011471648639790233
2.4,215.00002,0.00011061946902654867
2.4,220.0,7.784333005571944e-05
2.4,225.0,0.00012291052114060964
2.4,230.0,6.555227794165847e-05
2.4,234.99998,0.00011881350376925598
2.4,240.00002,7.784333005571944e-05
2.4,245.0,6.145526057030482e-05
2.4,250.0,9.832841691248771e-05
2.4,255.0,0.00012291052114060964
2.4,260.0,0.00014749262536873156
2.4,265.0,0.00010652245165519502
2.4,270.0,7.784333005571944e-05
2.4,275.0,0.00012291052114060964
2.4,280.0,0.00011061946902654867
2.4,285.0,9.423139954113405e-05
2.4,290.0,0.00011881350376925598
2.4,295.0,0.00013929859062602426
2.4,300.0,0.0001270075385119633
2.4,305.0,0.00011881350376925598
2.4,310.0,0.00011061946902654867
2.4,315.0,9.832841691248771e-05
2.4,320.0,9.832841691248771e-05
2.4,325.0,0.00011471648639790233
2.4,330.0,7.784333005571944e-05
2.4,335.0,5.326122582759751e-05
2.4,340.0,6.964929531301213e-05
2.4,345.0,6.964929531301213e-05
2.4,350.0,3.2776138970829235e-05
2.4,355.0,4.50671910848902e-05
2.5,0.0,3.687315634218289e-05
2.5,5.0,4.9164208456243856e-05
2.5,10.0,3.2776138970829235e-05
2.5,15.000001,2.8679121599475583e-05
2.5,20.0,3.2776138970829235e-05
2.5,25.0,5.326122582759751e-05
2.5,30.000002,5.326122582759751e-05
2.5,35.0,2.4582104228121928e-05
2.5,40.0,4.0970173713536546e-05
2.5,45.0,5.326122582759751e-05
2.5,50.0,8.603736479842674e-05
2.5,55.0,8.194034742707309e-05
2.5,60.000004,9.423139954113405e-05
2.5,65.0,9.01343821697804e-05
2.5,70.0,0.00010242543428384136
2.5,75.0,7.374631268436578e-05
2.5,80.0,5.326122582759751e-05
2.5,85.0,0.00010242543428384136
2.5,90.0,8.603736479842674e-05
2.5,95.0,6.964929531301213e-05
2.5,100.0,9.832841691248771e-05
2.5,104.99999,7.374631268436578e-05
2.5,110.0,9.01343821697804e-05
2.5,115.0,9.423139954113405e-05
2.5,120.00001,7.784333005571944e-05
2.5,125.0,6.964929531301213e-05
2.5,130.0,8.194034742707309e-05
2.5,135.0,5.326122582759751e-05
2.5,140.0,9.423139954113405e-05
2.5,145.0,6.555227794165847e-05
2.5,150.0,0.00010242543428384136
2.5,155.0,0.00010242543428384136
2.5,160.0,5.326122582759751e-05
2.5,165.0,8.603736479842674e-05
2.5,170.0,8.194034742707309e-05
2.5,175.0,9.423139954113405e-05
2.5,180.0,6.555227794165847e-05
2.5,185.0,9.423139954113405e-05
2.5,190.0,0.00010652245165519502
2.5,195.0,0.00010652245165519502
2.5,200.0,7.784333005571944e-05
2.5,205.0,8.194034742707309e-05
2.5,209.99998,9.832841691248771e-05
2.5,215.00002,8.194034742707309e-05
2.5,220.0,6.145526057030482e-05
2.5,225.0,0.00012291052114060964
2.5,230.0,0.00011061946902654867
2.5,234.99998,9.423139954113405e-05
2.5,240.00002,7.784333005571944e-05
2.5,245.0,7.784333005571944e-05
2.5,250.0,9.423139954113405e-05
2.5,255.0,6.145526057030482e-05
2.5,260.0,0.00011471648639790233
2.5,265.0,9.423139954113405e-05
2.5,270.0,0.00010242543428384136
2.5,275.0,0.00010652245165519502
2.5,280.0,0.00013929859062602426
2.5,285.0,0.00011061946902654867
2.5,290.0,0.00011471648639790233
2.5,295.0,9.423139954113405e-05
2.5,300.0,0.00013110455588331694
2.5,305.0,0.00015978367748279253
2.5,310.0,0.00011061946902654867
2.5,315.0,0.00013929859062602426
2.5,320.0,9.832841691248771e-05
2.5,325.0,9.832841691248771e-05
2.5,330.0,8.603736479842674e-05
2.5,335.0,6.145526057030482e-05
2.5,340.0,2.8679121599475583e-05
2.5,345.0,6.555227794165847e-05
2.5,350.0,4.50671910848902e-05
2.5,355.0,3.687315634218289e-05
2.6,0.0,3.2776138970829235e-05
2.6,5.0,6.145526057030482e-05
2.6,10.0,6.145526057030482e-05
2.6,15.000001,4.0970173713536546e-05
2.6,20.0,4.9164208456243856e-05
2.6,25.0,4.50671910848902e-05
2.6,30.000002,3.687315634218289e-05
2.6,35.0,5.7358243198951167e-05
2.6,40.0,5.326122582759751e-05
2.6,45.0,7.374631268436578e-05
2.6,50.0,7.374631268436578e-05
2.6,55.0,6.964929531301213e-05
2.6,60.000004,8.194034742707309e-05
2.6,65.0,9.01343821697804e-05
2.6,70.0,9.832841691248771e-05
2.6,75.0,0.00010652245165519502
2.6,80.0,5.7358243198951167e-05
2.6,85.0,9.423139954113405e-05
2.6,90.0,0.00010652245165519502
2.6,95.0,9.423139954113405e-05
2.6,100.0,0.00014749262536873156
2.6,104.99999,0.00010242543428384136
2.6,110.0,0.0001433956079973779
2.6,115.0,8.194034742707309e-05
2.6,120.00001,0.00010242543428384136
2.6,125.0,6.964929531301213e-05
2.6,130.0,5.326122582759751e-05
2.6,135.0,9.01343821697804e-05
2.6,140.0,8.194034742707309e-05
2.6,145.0,9.01343821697804e-05
2.6,150.0,9.01343821697804e-05
2.6,155.0,0.00010242543428384136
2.6,160.0,7.374631268436578e-05
2.6,165.0,7.374631268436578e-05
2.6,170.0,8.603736479842674e-05
2.6,175.0,9.423139954113405e-05
2.6,180.0,6.964929531301213e-05
2.6,185.0,0.00010652245165519502
2.6,190.0,0.00011061946902654867
2.6,195.0,0.00013110455588331694
2.6,200.0,0.00014749262536873156
2.6,205.0,0.00011471648639790233
2.6,209.99998,9.01343821697804e-05
2.6,215.00002,8.603736479842674e-05
2.6,220.0,0.00012291052114060964
2.6,225.0,0.00010242543428384136
2.6,230.0,0.0001270075385119633
2.6,234.99998,5.7358243198951167e-05
2.6,240.00002,0.00011471648639790233
2.6,245.0,0.00011061946902654867
2.6,250.0,0.00010242543428384136
2.6,255.0,0.00011061946902654867
2.6,260.0,0.00013110455588331694
2.6,265.0,9.832841691248771e-05
2.6,270.0,0.00011061946902654867
2.6,275.0,0.00013110455588331694
2.6,280.0,0.00012291052114060964
2.6,285.0,0.0001270075385119633
2.6,290.0,0.00013110455588331694
2.6,295.0,0.00011881350376925598
2.6,300.0,0.00017207472959685348
2.6,305.0,0.00010242543428384136
2.6,310.0,0.0001270075385119633
2.6,315.0,0.00011471648639790233
2.6,320.0,0.00010652245165519502
2.6,325.0,0.00010242543428384136
2.6,330.0,0.00010652245165519502
2.6,335.0,6.964929531301213e-05
2.6,340.0,3.2776138970829235e-05
2.6,345.0,5.326122582759751e-05
2.6,350.0,4.50671910848902e-05
2.6,355.0,4.50671910848902e-05
2.7,0.0,8.194034742707309e-05
2.7,5.0,4.9164208456243856e-05
2.7,10.0,2.4582104228121928e-05
2.7,15.000001,3.687315634218289e-05
2.7,20.0,4.50671910848902e-05
2.7,25.0,5.7358243198951167e-05
2.7,30.000002,2.4582104228121928e-05
2.7,35.0,3.2776138970829235e-05
2.7,40.0,4.50671910848902e-05
2.7,45.0,6.555227794165847e-05
2.7,50.0,4.50671910848902e-05
2.7,55.0,0.00010652245165519502
2.7,60.000004,0.00011471648639790233
2.7,65.0,9.832841691248771e-05
2.7,70.0,0.00011061946902654867
2.7,75.0,0.00011061946902654867
2.7,80.0,0.00010652245165519502
2.7,85.0,9.423139954113405e-05
2.7,90.0,0.0001270075385119633
2.7,95.0,0.00013929859062602426
2.7,100.0,0.00010242543428384136
2.7,104.99999,0.00013110455588331694
2.7,110.0,0.00010242543428384136
2.7,115.0,0.00010652245165519502
2.7,120.00001,6.555227794165847e-05
2.7,125.0,8.603736479842674e-05
2.7,130.0,8.603736479842674e-05
2.7,135.0,9.01343821697804e-05
2.7,140.0,0.00011061946902654867
2.7,145.0,0.0001433956079973779
2.7,150.0,6.145526057030482e-05
2.7,155.0,6.964929531301213e-05
2.7,160.0,7.784333005571944e-05
2.7,165.0,8.603736479842674e-05
2.7,170.0,0.00010242543428384136
2.7,175.0,9.423139954113405e-05
2.7,180.0,0.00011881350376925598
2.7,185.0,6.964929531301213e-05
2.7,190.0,9.423139954113405e-05
2.7,195.0,0.00011471648639790233
2.7,200.0,0.00011881350376925598
2.7,205.0,6.964929531301213e-05
2.7,209.99998,0.00011881350376925598
2.7,215.00002,0.00011061946902654867
2.7,220.0,0.00013110455588331694
2.7,225.0,9.01343821697804e-05
2.7,230.0,0.0001270075385119633
2.7,234.99998,9.832841691248771e-05
2.7,240.00002,0.00013929859062602426
2.7,245.0,9.832841691248771e-05
2.7,250.0,0.0001270075385119633
2.7,255.0,0.0001270075385119633
2.7,260.0,9.423139954113405e-05
2.7,265.0,0.0001270075385119633
2.7,270.0,0.0001433956079973779
2.7,275.0,0.00013929859062602426
2.7,280.0,0.00013929859062602426
2.7,285.0,0.0001352015732546706
2.7,290.0,9.832841691248771e-05
2.7,295.0,0.00014749262536873156
2.7,300.0,0.0001270075385119633
2.7,305.0,0.00013929859062602426
2.7,310.0,0.00015978367748279253
2.7,315.0,0.00011881350376925598
2.7,320.0,0.00013110455588331694
2.7,325.0,3.687315634218289e-05
2.7,330.0,7.784333005571944e-05
2.7,335.0,6.964929531301213e-05
2.7,340.0,5.326122582759751e-05
2.7,345.0,4.50671910848902e-05
2.7,350.0,6.964929531301213e-05
2.7,355.0,3.687315634218289e-05
2.8,0.0,4.0970173713536546e-05
2.8,5.0,4.50671910848902e-05
2.8,10.0,2.4582104228121928e-05
2.8,15.000001,4.9164208456243856e-05
2.8,20.0,4.0970173713536546e-05
2.8,25.0,8.194034742707309e-05
2.8,30.000002,2.8679121599475583e-05
2.8,35.0,4.50671910848902e-05
2.8,40.0,2.8679121599475583e-05
2.8,45.0,5.7358243198951167e-05
2.8,50.0,7.784333005571944e-05
2.8,55.0,0.00012291052114060964
2.8,60.000004,0.00011471648639790233
2.8,65.0,9.423139954113405e-05
2.8,70.0,0.00013110455588331694
2.8,75.0,2.0485086856768273e-05
2.8,80.0,7.374631268436578e-05
2.8,85.0,0.00015978367748279253
2.8,90.0,0.00010242543428384136
2.8,95.0,0.0001515896427400852
2.8,100.0,0.00012291052114060964
2.8,104.99999,0.00013929859062602426
2.8,110.0,9.832841691248771e-05
2.8,115.0,7.374631268436578e-05
2.8,120.00001,6.964929531301213e-05
2.8,125.0,8.603736479842674e-05
2.8,130.0,8.194034742707309e-05
2.8,135.0,0.00010242543428384136
2.8,140.0,6.964929531301213e-05
2.8,145.0,8.603736479842674e-05
2.8,150.0,9.423139954113405e-05
2.8,155.0,8.194034742707309e-05
2.8,160.0,0.00011061946902654867
2.8,165.0,5.7358243198951167e-05
2.8,170.0,0.00010242543428384136
2.8,175.0,7.374631268436578e-05
2.8,180.0,6.555227794165847e-05
2.8,185.0,0.00011471648639790233
2.8,190.0,0.0001352015732546706
2.8,195.0,7.374631268436578e-05
2.8,200.0,9.423139954113405e-05
2.8,205.0,0.00011061946902654867
2.8,209.99998,0.0001270075385119633
2.8,215.00002,0.00011061946902654867
2.8,220.0,0.00011471648639790233
2.8,225.0,9.01343821697804e-05
2.8,230.0,0.00013929859062602426
2.8,234.99998,0.00010242543428384136
2.8,240.00002,0.00011881350376925598
2.8,245.0,0.00011881350376925598
2.8,250.0,0.00011471648639790233
2.8,255.0,0.0001352015732546706
2.8,260.0,0.00012291052114060964
2.8,265.0,9.832841691248771e-05
2.8,270.0,0.00011881350376925598
2.8,275.0,0.00011061946902654867
2.8,280.0,0.0001433956079973779
2.8,285.0,0.00016797771222549983
2.8,290.0,0.0001433956079973779
2.8,295.0,0.00017617174696820715
2.8,300.0,0.0001352015732546706
2.8,305.0,0.0001352015732546706
2.8,310.0,9.01343821697804e-05
2.8,315.0,0.00011881350376925598
2.8,320.0,0.00011881350376925598
2.8,325.0,0.0001433956079973779
2.8,330.0,8.194034742707309e-05
2.8,335.0,6.964929531301213e-05
2.8,340.0,4.0970173713536546e-05
2.8,345.0,4.50671910848902e-05
2.8,350.0,8.194034742707309e-05
2.8,355.0,7.784333005571944e-05
2.9,0.0,2.8679121599475583e-05
2.9,5.0,4.50671910848902e-05
2.9,10.0,3.687315634218289e-05
2.9,15.000001,6.145526057030482e-05
2.9,20.0,3.2776138970829235e-05
2.9,25.0,4.9164208456243856e-05
2.9,30.000002,2.8679121599475583e-05
2.9,35.0,4.9164208456243856e-05
2.9,40.0,6.145526057030482e-05
2.9,45.0,8.194034742707309e-05
2.9,50.0,5.7358243198951167e-05
2.9,55.0,0.00011881350376925598
2.9,60.000004,6.145526057030482e-05
2.9,65.0,0.00011061946902654867
2.9,70.0,7.784333005571944e-05
2.9,75.0,8.603736479842674e-05
2.9,80.0,0.00011471648639790233
2.9,85.0,0.0001433956079973779
2.9,90.0,0.00012291052114060964
2.9,95.0,0.00010242543428384136
2.9,100.0,0.00013929859062602426
2.9,104.99999,9.01343821697804e-05
2.9,110.0,0.00011881350376925598
2.9,115.0,9.423139954113405e-05
2.9,120.00001,0.00010652245165519502
2.9,125.0,0.00010652245165519502
2.9,130.0,0.00012291052114060964
2.9,135.0,6.964929531301213e-05
2.9,140.0,7.374631268436578e-05
2.9,145.0,9.832841691248771e-05
2.9,150.0,8.603736479842674e-05
2.9,155.0,9.832841691248771e-05
2.9,160.0,9.423139954113405e-05
2.9,165.0,0.00010652245165519502
2.9,170.0,6.964929531301213e-05
2.9,175.0,7.374631268436578e-05
2.9,180.0,9.832841691248771e-05
2.9,185.0,6.145526057030482e-05
2.9,190.0,0.0001352015732546706
2.9,195.0,0.00011881350376925598
2.9,200.0,7.374631268436578e-05
2.9,205.0,0.00011471648639790233
2.9,209.99998,0.00011061946902654867
2.9,215.00002,0.00010242543428384136
2.9,220.0,0.00010242543428384136
2.9,225.0,0.0001352015732546706
2.9,230.0,0.0001352015732546706
2.9,234.99998,0.00012291052114060964
2.9,240.00002,0.00013929859062602426
2.9,245.0,0.0001270075385119633
2.9,250.0,0.0001352015732546706
2.9,255.0,0.00013110455588331694
2.9,260.0,0.0001352015732546706
2.9,265.0,0.0001270075385119633
2.9,270.0,0.00013929859062602426
2.9,275.0,0.00010652245165519502
2.9,280.0,0.00018436578171091445
2.9,285.0,0.0001352015732546706
2.9,290.0,0.00014749262536873156
2.9,295.0,0.00015978367748279253
2.9,300.0,0.0001352015732546706
2.9,305.0,0.00013110455588331694
2.9,310.0,0.00013110455588331694
2.9,315.0,0.00016388069485414618
2.9,320.0,0.00011881350376925598
2.9,325.0,7.374631268436578e-05
2.9,330.0,7.374631268436578e-05
2.9,335.0,7.374631268436578e-05
2.9,340.0,5.326122582759751e-05
2.9,345.0,2.8679121599475583e-05
2.9,350.0,6.555227794165847e-05
2.9,355.0,4.0970173713536546e-05
3.0,0.0,4.9164208456243856e-05
3.0,5.0,4.9164208456243856e-05
3.0,10.0,4.9164208456243856e-05
3.0,15.000001,2.8679121599475583e-05
3.0,20.0,1.6388069485414618e-05
3.0,25.0,3.687315634218289e-05
3.0,30.000002,4.50671910848902e-05
3.0,35.0,6.964929531301213e-05
3.0,40.0,5.326122582759751e-05
3.0,45.0,5.326122582759751e-05
3.0,50.0,5.326122582759751e-05
3.0,55.0,7.784333005571944e-05
3.0,60.000004,5.326122582759751e-05
3.0,65.0,9.01343821697804e-05
3.0,70.0,8.603736479842674e-05
3.0,75.0,0.00010652245165519502
3.0,80.0,0.00011881350376925598
3.0,85.0,0.00010242543428384136
3.0,90.0,0.0001352015732546706
3.0,95.0,0.00014749262536873156
3.0,100.0,9.423139954113405e-05
3.0,104.99999,0.00010652245165519502
3.0,110.0,0.0001433956079973779
3.0,115.0,6.555227794165847e-05
3.0,120.00001,6.964929531301213e-05
3.0,125.0,0.0001433956079973779
3.0,130.0,6.145526057030482e-05
3.0,135.0,8.603736479842674e-05
3.0,140.0,6.555227794165847e-05
3.0,145.0,7.784333005571944e-05
3.0,150.0,7.784333005571944e-05
3.0,155.0,8.603736479842674e-05
3.0,160.0,6.145526057030482e-05
3.0,165.0,9.832841691248771e-05
3.0,170.0,9.01343821697804e-05
3.0,175.0,8.603736479842674e-05
3.0,180.0,0.00011881350376925598
3.0,185.0,0.00010242543428384136
3.0,190.0,0.00010652245165519502
3.0,195.0,0.00011061946902654867
3.0,200.0,0.00011061946902654867
3.0,205.0,0.00013110455588331694
3.0,209.99998,0.00010652245165519502
3.0,215.00002,9.01343821697804e-05
3.0,220.0,0.0001352015732546706
3.0,225.0,0.00011471648639790233
3.0,230.0,0.00010652245165519502
3.0,234.99998,0.00012291052114060964
3.0,240.00002,0.00014749262536873156
3.0,245.0,0.00012291052114060964
3.0,250.0,0.0001270075385119633
3.0,255.0,0.00012291052114060964
3.0,260.0,0.00011471648639790233
3.0,265.0,0.00011881350376925598
3.0,270.0,0.00011881350376925598
3.0,275.0,9.832841691248771e-05
3.0,280.0,0.00013929859062602426
3.0,285.0,0.00018436578171091445
3.0,290.0,0.00015568666011143889
3.0,295.0,0.00011881350376925598
3.0,300.0,0.00013110455588331694
3.0,305.0,9.832841691248771e-05
3.0,310.0,0.0001802687643395608
3.0,315.0,0.00014749262536873156
3.0,320.0,0.0001270075385119633
3.0,325.0,0.00011471648639790233
3.0,330.0,7.784333005571944e-05
3.0,335.0,9.423139954113405e-05
3.0,340.0,6.555227794165847e-05
3.0,345.0,4.50671910848902e-05
3.0,350.0,3.2776138970829235e-05
3.0,355.0,6.964929531301213e-05
3.1,0.0,4.9164208456243856e-05
3.1,5.0,3.2776138970829235e-05
3.1,10.0,5.326122582759751e-05
3.1,15.000001,2.4582104228121928e-05
3.1,20.0,4.9164208456243856e-05
3.1,25.0,3.687315634218289e-05
3.1,30.000002,8.603736479842674e-05
3.1,35.0,7.784333005571944e-05
3.1,40.0,7.374631268436578e-05
3.1,45.0,5.326122582759751e-05
3.1,50.0,6.145526057030482e-05
3.1,55.0,9.832841691248771e-05
3.1,60.000004,6.964929531301213e-05
3.1,65.0,9.01343821697804e-05
3.1,70.0,6.555227794165847e-05
3.1,75.0,0.00011471648639790233
3.1,80.0,0.00011881350376925598
3.1,85.0,0.00011881350376925598
3.1,90.0,0.00011471648639790233
3.1,95.0,0.00015978367748279253
3.1,100.0,0.00014749262536873156
3.1,104.99999,0.00011471648639790233
3.1,110.0,7.784333005571944e-05
3.1,115.0,8.603736479842674e-05
3.1,120.00001,9.423139954113405e-05
3.1,125.0,9.423139954113405e-05
3.1,130.0,0.0001270075385119633
3.1,135.0,9.832841691248771e-05
3.1,140.0,0.00010652245165519502
3.1,145.0,7.784333005571944e-05
3.1,150.0,5.7358243198951167e-05
3.1,155.0,8.194034742707309e-05
3.1,160.0,5.7358243198951167e-05
3.1,165.0,6.964929531301213e-05
3.1,170.0,0.00014749262536873156
3.1,175.0,0.00011471648639790233
3.1,180.0,0.00011471648639790233
3.1,185.0,9.01343821697804e-05
3.1,190.0,0.00011471648639790233
3.1,195.0,0.00010242543428384136
3.1,200.0,8.603736479842674e-05
3.1,205.0,0.00010242543428384136
3.1,209.99998,0.00011471648639790233
3.1,215.00002,9.832841691248771e-05
3.1,220.0,8.194034742707309e-05
3.1,225.0,0.0001352015732546706
3.1,230.0,0.0001270075385119633
3.1,234.99998,9.01343821697804e-05
3.1,240.00002,0.0001270075385119633
3.1,245.0,0.0001352015732546706
3.1,250.0,0.00013110455588331694
3.1,255.0,0.0001270075385119633
3.1,260.0,0.0001352015732546706
3.1,265.0,0.0001352015732546706
3.1,270.0,0.0001352015732546706
3.1,275.0,0.0001433956079973779
3.1,280.0,0.0001352015732546706
3.1,285.0,0.00012291052114060964
3.1,290.0,0.0001884627990822681
3.1,295.0,0.00011471648639790233
3.1,300.0,0.00020075385119632907
3.1,305.0,0.00017617174696820715
3.1,310.0,0.00011471648639790233
3.1,315.0,0.00011471648639790233
3.1,320.0,0.0001352015732546706
3.1,325.0,0.00013110455588331694
3.1,330.0,6.964929531301213e-05
3.1,335.0,9.832841691248771e-05
3.1,340.0,0.00011061946902654867
3.1,345.0,6.555227794165847e-05
3.1,350.0,7.374631268436578e-05
3.1,355.0,5.7358243198951167e-05
3.2,0.0,4.50671910848902e-05
3.2,5.0,4.50671910848902e-05
3.2,10.0,4.50671910848902e-05
3.2,15.000001,4.9164208456243856e-05
3.2,20.0,4.9164208456243856e-05
3.2,25.0,5.7358243198951167e-05
3.2,30.000002,5.326122582759751e-05
3.2,35.0,6.555227794165847e-05
3.2,40.0,2.4582104228121928e-05
3.2,45.0,4.9164208456243856e-05
3.2,50.0,9.01343821697804e-05
3.2,55.0,8.194034742707309e-05
3.2,60.000004,0.00010652245165519502
3.2,65.0,8.603736479842674e-05
3.2,70.0,9.01343821697804e-05
3.2,75.0,0.00011881350376925598
3.2,80.0,9.01343821697804e-05
3.2,85.0,0.00012291052114060964
3.2,90.0,8.603736479842674e-05
3.2,95.0,0.00010652245165519502
3.2,100.0,0.00011471648639790233
3.2,104.99999,5.7358243198951167e-05
3.2,110.0,8.194034742707309e-05
3.2,115.0,0.00010652245165519502
3.2,120.00001,7.374631268436578e-05
3.2,125.0,9.01343821697804e-05
3.2,130.0,0.00011061946902654867
3.2,135.0,6.964929531301213e-05
3.2,140.0,9.423139954113405e-05
3.2,145.0,8.194034742707309e-05
3.2,150.0,6.555227794165847e-05
3.2,155.0,4.9164208456243856e-05
3.2,160.0,7.784333005571944e-05
3.2,165.0,9.832841691248771e-05
3.2,170.0,9.423139954113405e-05
3.2,175.0,0.00012291052114060964
3.2,180.0,9.01343821697804e-05
3.2,185.0,8.194034742707309e-05
3.2,190.0,0.00011061946902654867
3.2,195.0,0.00011471648639790233
3.2,200.0,9.01343821697804e-05
3.2,205.0,0.0001270075385119633
3.2,209.99998,8.194034742707309e-05
3.2,215.00002,0.00010652245165519502
3.2,220.0,6.964929531301213e-05
3.2,225.0,0.00011471648639790233
3.2,230.0,0.00010242543428384136
3.2,234.99998,0.00011061946902654867
3.2,240.00002,0.00013110455588331694
3.2,245.0,0.00011881350376925598
3.2,250.0,0.00012291052114060964
3.2,255.0,0.00011471648639790233
3.2,260.0,0.00014749262536873156
3.2,265.0,9.832841691248771e-05
3.2,270.0,0.00010652245165519502
3.2,275.0,0.00011881350376925598
3.2,280.0,0.00012291052114060964
3.2,285.0,0.00011881350376925598
3.2,290.0,0.0001515896427400852
3.2,295.0,0.0001270075385119633
3.2,300.0,0.00017617174696820715
3.2,305.0,0.0001433956079973779
3.2,310.0,0.00013929859062602426
3.2,315.0,0.00010652245165519502
3.2,320.0,9.01343821697804e-05
3.2,325.0,9.832841691248771e-05
3.2,330.0,7.784333005571944e-05
3.2,335.0,6.145526057030482e-05
3.2,340.0,9.01343821697804e-05
3.2,345.0,4.9164208456243856e-05
