ws,wd,freq_val
0.8,70.0,0.00010242543428384136
0.8,75.0,8.194034742707309e-05
0.8,80.0,0.00011061946902654867
0.8,85.0,0.00011061946902654867
0.8,90.0,9.01343821697804e-05
0.8,95.0,7.784333005571944e-05
0.8,100.0,9.423139954113405e-05
0.8,105.0,0.0001352015732546706
0.8,110.00000000000001,8.194034742707309e-05
0.8,114.99999999999999,0.00011061946902654867
0.8,120.0,9.423139954113405e-05
0.8,125.0,6.964929531301213e-05
0.8,130.0,0.00010242543428384136
0.8,135.0,6.555227794165847e-05
0.8,140.0,8.194034742707309e-05
0.8,145.0,8.194034742707309e-05
0.8,150.0,0.00011061946902654867
0.8,155.0,9.423139954113405e-05
0.8,160.0,5.326122582759751e-05
0.8,165.0,8.603736479842674e-05
0.8,170.0,6.964929531301213e-05
0.8,175.0,6.964929531301213e-05
0.8,180.0,0.00010652245165519502
0.8,185.0,8.194034742707309e-05
0.8,190.0,9.01343821697804e-05
0.8,195.0,9.423139954113405e-05
0.8,200.0,0.00015568666011143889
0.8,204.99999999999997,6.964929531301213e-05
0.8,210.0,8.603736479842674e-05
0.8,215.0,6.964929531301213e-05
0.8,220.00000000000003,9.832841691248771e-05
0.8,225.0,6.964929531301213e-05
0.8,229.99999999999997,0.00011061946902654867
0.8,235.0,6.555227794165847e-05
0.8,240.0,0.00011881350376925598
0.8,245.00000000000003,7.374631268436578e-05
0.8,250.0,9.01343821697804e-05
0.8,254.99999999999997,9.01343821697804e-05
0.8,260.0,5.326122582759751e-05
0.8,265.0,9.423139954113405e-05
0.8,270.0,9.832841691248771e-05
0.8,275.0,9.01343821697804e-05
0.8,280.0,9.01343821697804e-05
0.8,285.0,6.145526057030482e-05
0.8,290.0,4.9164208456243856e-05
0.8,295.0,8.194034742707309e-05
0.8,300.0,5.7358243198951167e-05
0.8,305.0,8.603736479842674e-05
0.8,310.0,9.423139954113405e-05
0.8,315.0,7.374631268436578e-05
0.8,320.0,8.194034742707309e-05
0.8,325.0,6.145526057030482e-05
0.8,330.0,8.194034742707309e-05
0.8,335.0,7.374631268436578e-05
0.8,340.0,9.01343821697804e-05
0.8,345.0,6.145526057030482e-05
0.8,350.0,4.9164208456243856e-05
0.8,355.0,6.555227794165847e-05
0.9,0.0,6.555227794165847e-05
0.9,5.0,4.50671910848902e-05
0.9,10.0,3.2776138970829235e-05
0.9,15.0,6.145526057030482e-05
0.9,20.0,5.7358243198951167e-05
0.9,25.0,5.326122582759751e-05
0.9,30.0,4.9164208456243856e-05
0.9,35.0,5.326122582759751e-05
0.9,40.0,6.964929531301213e-05
0.9,45.0,4.9164208456243856e-05
0.9,50.0,6.145526057030482e-05
0.9,55.00000000000001,6.555227794165847e-05
0.9,60.0,8.603736479842674e-05
0.9,65.0,7.784333005571944e-05
0.9,70.0,8.603736479842674e-05
0.9,75.0,0.00011061946902654867
0.9,80.0,9.832841691248771e-05
0.9,85.0,7.374631268436578e-05
0.9,90.0,0.00011061946902654867
0.9,95.0,0.00011881350376925598
0.9,100.0,5.7358243198951167e-05
0.9,105.0,9.01343821697804e-05
0.9,110.00000000000001,0.00011471648639790233
0.9,114.99999999999999,0.0001270075385119633
0.9,120.0,0.00010652245165519502
0.9,125.0,7.784333005571944e-05
0.9,130.0,9.01343821697804e-05
0.9,135.0,6.555227794165847e-05
0.9,140.0,8.194034742707309e-05
0.9,145.0,7.784333005571944e-05
0.9,150.0,0.00011061946902654867
0.9,155.0,8.194034742707309e-05
0.9,160.0,0.00010242543428384136
0.9,165.0,0.00012291052114060964
0.9,170.0,9.423139954113405e-05
0.9,175.0,0.00011061946902654867
0.9,180.0,0.00010242543428384136
0.9,185.0,0.00011061946902654867
0.9,190.0,0.00011881350376925598
0.9,195.0,8.194034742707309e-05
0.9,200.0,6.555227794165847e-05
0.9,204.99999999999997,0.00012291052114060964
0.9,210.0,9.423139954113405e-05
0.9,215.0,9.01343821697804e-05
0.9,220.00000000000003,9.423139954113405e-05
0.9,225.0,0.0001270075385119633
0.9,229.99999999999997,6.145526057030482e-05
0.9,235.0,9.01343821697804e-05
0.9,240.0,9.832841691248771e-05
0.9,245.00000000000003,0.00011061946902654867
0.9,250.0,6.964929531301213e-05
0.9,254.99999999999997,7.784333005571944e-05
0.9,260.0,9.832841691248771e-05
0.9,265.0,9.832841691248771e-05
0.9,270.0,3.2776138970829235e-05
0.9,275.0,6.964929531301213e-05
0.9,280.0,8.603736479842674e-05
0.9,285.0,4.0970173713536546e-05
0.9,290.0,6.555227794165847e-05
0.9,295.0,6.555227794165847e-05
0.9,300.0,9.832841691248771e-05
0.9,305.0,7.374631268436578e-05
0.9,310.0,7.374631268436578e-05
